,Aurora,Incenp,Survivin,Borealin,Sgo,CenpA,Ndc10,Ctf13,Cep3,Skp1,CenpT,CenpW,CenpS,CenpX,CenpC,CenpL,CenpN,CenpH,CenpI,CenpK,CenpM,CenpO,CenpP,CenpQ,CenpR,CenpU,Plk,Mis12,Nnf1,Dsn1,Nsl1,Cep57,SKAP,Astrin,Knl1,Zwint-1,Spc24,Spc25,Nuf2,Ndc80,Mps1,ARHGEF17,Ska1,Ska2,Ska3,Dam1,Duo1,Dad1,Dad2,Dad3,Dad4,Hsk3,Ask1,Spc19,Spc34,Rod,Zwilch,ZW10,Spindly,MadBub,Bub3,BugZ,CenpF,CenpE,Mad1,Mad2,Cdc20,Apc15,p31comet,TRIP13,HORMAD,Apc1,Apc2,Apc3,Apc4,Apc5,Apc6,Apc7,Apc8,Apc9,Apc10,Apc11,Apc12,Apc13,Apc16,Cdh1,NAG,RINT1,Nup107,Nup133,Nup160
Nnf1,0.082042112833766,0.249646443041874,0.201041319096496,0.462135424731846,0.425315365320121,0.154863000575681,0.128036879932896,0.128036879932896,0.128036879932896,0,0.268361862633269,0.258423399098328,0.474164209335835,0.278717053409381,0.399837513742998,0.349687313232309,0.322781232334652,0.309286176467311,0.336241319569543,0.334557919662509,0.254174546310059,0.257403427925168,0.321444428868422,0.295931573370167,0.128036879932896,0.311363819229822,0.138227493729039,0.586279730659379,1,0.560812027877436,0.522935385153236,0.103856243758396,0.167228240660618,0.167228240660618,0.421711498423709,0.359138680277379,0.46107607119112,0.19020681374619,0.396176119710654,0.285913643781033,0.425674972532457,0.308353639857088,0.208632252107767,0.208632252107767,0.191967699419443,0.215279296398117,0.211248936063773,0.139796000470533,0.196985273390296,0.267953345036081,0.211248936063773,0.196235950117447,0.140084537414188,0.24455633505907,0.254174546310059,0.292056852978475,0.23536892369868,0.427965330928927,0.336861086649055,0.603664547486391,0.361459418537259,0.12186771334099,0.257286428494803,0.149210500755405,0.396176119710654,0.456918625288097,0.38761618312284,0.327277400432873,0.278717053409381,0.175632880991427,-0.00114127740394,0.066088032092807,0.453006033003715,0.38761618312284,0.462828505062322,0.413671373093477,0.324936640149741,0.308672014075983,0.269318954341609,0.128036879932896,0.144162276431567,0.225920445445981,0.292056852978475,0.373334423427072,0.200236873355817,0.087178122967004,0.462828505062322,0.406614516593214,0.393025504342572,0.474794064658861,0.615148520722807
Dsn1,0.171555824478299,0.138342892773215,0.09413838069226,0.425837320574163,0.262942495578142,0.037306296972347,0.141292966418526,0.141292966418526,0.141292966418526,0,0.317447493767437,0.29349713184923,0.43355498476206,0.312348725427231,0.430708966090491,0.405969798107145,0.376615702005668,0.361916589010886,0.391292790435615,0.383229237545083,0.240329006660124,0.465086256381119,0.471881409654298,0.326570359105023,0.141292966418526,0.295789546658614,0.030934411244487,0.508179718866937,0.560812027877436,1,0.622742614476413,0.112891413085964,0.083882699920215,0.184541939824473,0.454722085666869,0.461239037358673,0.484769009133847,0.368914380728573,0.280787004457124,0.248463594941868,0.436840869971654,-0.03093441124449,0.134007904381,0.086710996952412,0.196227812235748,0.317447493767437,0.308276641257122,0.295789546658614,0.295789546658614,0.365248735969699,0.308276641257122,0.29349713184923,0.296857459536132,0.34027852368936,0.351250086657104,0.069750297033858,0.048911598804452,0.484200124706252,0.057228325481064,0.536118553318738,0.317925392228937,0.062567927419244,0.143135316854999,0.379837828363268,0.516412462742822,0.398599733599973,0.351250086657104,0.244019138755981,0.220028905103911,0.114707866935281,0.036523692468988,0.037306296972347,0.410505069903956,0.351250086657104,0.343442841284941,0.452854472103283,0.207514339159822,0.311749325707824,0.244051487450181,0.141292966418526,0.21809501979256,0.114881663907461,0.259978379853469,0.236524958395633,0.048785157579223,0.130657176508036,0.452472314708732,0.452472314708732,0.474427169286011,0.506200057629157,0.484769009133847
Nsl1,0.270351069901115,0.113960576459638,0.272049822399778,0.244367355047707,0.300691842948199,-0.06146245785842,0.14813363449167,0.14813363449167,0.14813363449167,0,0.342068690486266,0.370934141852887,0.392207792207792,0.306730421189287,0.446990156267674,0.338416481356572,0.354945779559968,0.388390073255652,0.370678563451675,0.407878517594253,0.261932308665464,0.449350649350649,0.392954941963562,0.342381191631163,0.14813363449167,0.31675535001405,0.010192943828752,0.472496494736894,0.522935385153236,0.622742614476413,1,0.142227350769676,0.193476497487974,0.193476497487974,0.522997584627762,0.465242105199235,0.448563183196669,0.341881729378914,0.372020255781485,0.311458908822176,0.349368562888942,0.050964719143763,0.215584415584416,0.075324675324675,0.273550602216097,0.342068690486266,0.268501575911855,0.207109267316879,0.207109267316879,0.332310009972735,0.268501575911855,0.25170531054303,0.323287075346296,0.356753034006338,0.261932308665464,0.104467489161019,0.080582296402538,0.341881729378914,0.241603206051261,0.395944187517562,0.298154496689391,-0.0171802033186,0.1584997588915,0.223495078133837,0.430249513208153,0.255561740928151,0.335029697130245,0.275898626666765,0.124213145770868,0.13744162654881,0.103935371716301,0.108741271595674,0.231369475125045,0.335029697130245,0.260459197005657,0.420941089017297,0.189934294099397,0.176313812556831,0.232781425629767,0.14813363449167,0.204532297344429,0.089980139156415,0.292508969650852,0.194838491992825,0.146564322585474,0.189934294099397,0.422123526181583,0.368235416456274,0.255738402155787,0.370338830195875,0.497795727693864
Cep57,0.144931885079951,0.096003072147464,0.397318764648516,0.312111553825902,0.075134288379691,-0.07368325335351,-0.12479126063921,-0.12479126063921,-0.12479126063921,0,0.226246595897627,0.252497951415304,0.240692439764066,0.02989716510636,0.110613039891848,0.321006861585189,0.307003621659434,0.274193548387097,0.339422116651065,0.260058317192536,0.33355270376401,0.153167916213497,0.279831315978644,0.175118199228945,0.276323505701118,0.275822428112547,0.236136334907601,0.020949587860193,0.103856243758396,0.112891413085964,0.142227350769676,1,0.360904559184746,0.360904559184746,0.148846444669491,0.00979827252087,0.036866359447005,-0.02400076803687,-0.04360328633321,-0.04310533767413,0.089766471873661,0.343471032592873,0.251633005207887,0.153167916213497,0.293294230042707,-0.04167700450746,-0.01771383507287,0.044901325506694,-0.01282895014477,-0.03026440807614,-0.01771383507287,-0.12415645124841,-0.02094958786019,-0.04293387907411,-0.07055922579623,0.515934424293222,0.492162069144045,0.036001152055299,0.455465412474018,0.070559225796233,0.084855529162766,0.079601542258639,0.481988812703872,0.122380384561194,0.140348077885017,0.201665199291093,0.179605302026775,0.185938798023941,0.174044211154881,0.133875321071348,0.296082949308756,0.105546281830707,0.209904253021858,0.179605302026775,0.2005017035044,0.228662750113248,0.064002048098309,0.248627820878607,0.124791260639215,-0.12479126063921,0.058210412771733,-0.06403910304988,0.070404697558137,-0.00863876484168,0.342527556129841,0.064002048098309,0.143755938361645,0.08701017321889,0.276127387831867,0.202431164750508,0.140552995391705
SKAP,0.052306578096594,0.121267812518167,0.2651439066775,0.184541939824473,0.27116307227332,0.070434512511974,-0.0450377349111,-0.0450377349111,-0.0450377349111,0,0.391076944437522,0.394718712104221,0.193476497487974,0.156455336306974,0.154586735600211,0.334595964116479,0.351755954493024,0.360904559184746,0.342997170285018,0.380521195323595,0.453742606486515,0.30403449605253,0.282778713670208,0.297416265872701,0.765641493488776,0.453742606486515,0.108465228909328,0.158776837207489,0.167228240660618,0.083882699920215,0.193476497487974,0.360904559184746,1,0.788235294117647,0.150414209399047,-0.09901475429767,0.162989155760853,0.121267812518167,0.117041147196131,0.075755401907857,0.104095693055445,0.54232614454664,0.30403449605253,0.30403449605253,0.370479286817474,-0.15041420939905,-0.11704114719613,-0.12964074471043,-0.12964074471043,-0.13380139498239,-0.11704114719613,-0.11277677488692,-0.15877683720749,-0.10846522890933,-0.12964074471043,0.311264860125246,0.342997170285018,0.121267812518167,0.426401432711221,0.129640744710433,0.085749292571254,0.146254484825426,0.64996914776636,0.095130298830899,0.117041147196131,0.117041147196131,0.064820372355216,0.318754259696818,0.253565545049234,0.146254484825426,0.162989155760853,0.070434512511974,0.075755401907857,0.064820372355216,0.133801394982387,0.142102610418038,0.080845208345444,0.212091251497882,0.045037734911105,-0.0450377349111,0.058823529411765,0.125465165965514,0.211215440799274,0.207331679536357,0.835152076927693,0.080845208345444,0.133801394982387,0.133801394982387,0.099655633184296,0.150414209399047,0.162989155760853
Astrin,0.052306578096594,0.121267812518167,0.2651439066775,0.184541939824473,0.27116307227332,0.070434512511974,-0.0450377349111,-0.0450377349111,-0.0450377349111,0,0.391076944437522,0.394718712104221,0.193476497487974,0.156455336306974,0.154586735600211,0.334595964116479,0.351755954493024,0.360904559184746,0.342997170285018,0.380521195323595,0.453742606486515,0.30403449605253,0.391076944437522,0.431253585515416,0.765641493488776,0.453742606486515,0.108465228909328,0.158776837207489,0.167228240660618,0.184541939824473,0.193476497487974,0.360904559184746,0.788235294117647,1,0.150414209399047,0,0.058210412771733,0.121267812518167,0.117041147196131,0.075755401907857,0.104095693055445,0.54232614454664,0.30403449605253,0.30403449605253,0.370479286817474,-0.15041420939905,-0.11704114719613,-0.12964074471043,-0.12964074471043,-0.13380139498239,-0.11704114719613,-0.11277677488692,-0.15877683720749,-0.10846522890933,-0.12964074471043,0.311264860125246,0.342997170285018,0.121267812518167,0.426401432711221,0.129640744710433,0.085749292571254,0.146254484825426,0.64996914776636,0.095130298830899,0.117041147196131,0.117041147196131,0.064820372355216,0.318754259696818,0.253565545049234,0.146254484825426,0.162989155760853,0.070434512511974,0.075755401907857,0.064820372355216,0.133801394982387,0.142102610418038,0.080845208345444,0.212091251497882,0.045037734911105,-0.0450377349111,0.058823529411765,0.125465165965514,0.211215440799274,0.207331679536357,0.835152076927693,0.080845208345444,0.133801394982387,0.133801394982387,0.099655633184296,0.150414209399047,0.162989155760853
Knl1,0.107000075234454,0.248069469178417,0.318237382449989,0.351766141742295,0.305085107923876,0.097770729685382,0.11516335992622,0.11516335992622,0.11516335992622,0,0.218461538461538,0.15860619520033,0.370338830195875,0.245555785859535,0.425691223484205,0.345130571294339,0.321444428868422,0.256015884831525,0.333282047336671,0.28582125005368,0.212157934122175,0.29118243900897,0.273846153846154,0.266177013337271,0.11516335992622,0.331496772065898,0.12203404316955,0.460132167666652,0.421711498423709,0.454722085666869,0.522997584627762,0.148846444669491,0.150414209399047,0.150414209399047,1,0.506369683541833,0.387000756140678,0.310086836473021,0.397865126672194,0.242137138820644,0.48672368153101,0.210786074565587,0.342068690486266,0.29118243900897,0.297732579078422,0.218461538461538,0.172525585902102,0.212157934122175,0.152488515150313,0.166180210610262,0.23590233174369,0.093721842618377,0.189466186686268,0.077658027471532,0.212157934122175,0.176238804904692,0.175411603861406,0.496138938356834,0.179583136286061,0.563544512512026,0.412217269074304,0.018698939800169,0.231417460222458,0.194601702164208,0.651372110038547,0.397865126672194,0.430945803685667,0.420403437692011,0.34488172171283,0.299183036802706,0.17266187581661,0.097770729685382,0.329306508796075,0.331496772065898,0.420338179778898,0.489749160798842,0.372104203767625,0.308708728434241,0.299424735808171,0.11516335992622,0.066182252135581,-0.07767212425912,0.227404909554441,0.373899298133621,0.180103975736229,0.289414380708153,0.420338179778898,0.478990018817814,0.38027521207269,0.446153846153846,0.601339636464745
Zwint-1,0.154078908606984,0.15876322406928,0.063757671306334,0.225912997889962,0.182574185835055,0.016936993022519,0.151619608715781,0.151619608715781,0.151619608715781,0,0.202547873416733,0.142373699362875,0.325669473639465,0.190704311925132,0.330264317222992,0.210010110234206,0.174716114729536,0.205763722938275,0.240562612162344,0.220176211481995,0.054554472558998,0.279145263119541,0.253184841770917,0.287860050235011,0.025269934785963,0.218217890235992,0.121716123890037,0.356348322549899,0.359138680277379,0.461239037358673,0.465242105199235,0.00979827252087,-0.09901475429767,0,0.506369683541833,1,0.529106716126994,0.498970132789166,0.301308811240892,0.302848938705086,0.463079211247627,-0.18257418583506,0.093048421039847,0.139572631559771,0.13857990321385,0.354458778479283,0.278131210376208,0.327326835353989,0.327326835353989,0.34319437444682,0.394019214699628,0.261018448831937,0.336551193519349,0.182574185835055,0.381881307912987,-0.06549210399945,0,0.272165526975909,-0.06333004963811,0.436435780471985,0.288675134594813,0.020515248496556,-0.04154662416234,0.213504205073449,0.533084819887732,0.359252813402602,0.327326835353989,0.05647824947249,0.099892734817926,0.22566773346211,0.137175815292184,0.101621958135115,0.143454760439251,0.236402714422325,0.353919198648283,0.353591627049406,0.332646755192777,0.155616593641309,0.227429413073671,0.151619608715781,0.198029508595335,-0.14449797212627,0.168408267427152,0.266335404909359,-0.10162195813512,0.10584214937952,0.461167440662914,0.353919198648283,0.180648920932378,0.3038218101251,0.38213262831394
Spc24,0.087994358798542,0.084002688129031,-0.01178034073082,0.335353903578894,0.214669395370546,-0.0159315142386,0.124791260639215,0.124791260639215,0.124791260639215,0,0.309600604912542,0.186932185025695,0.350098094202278,0.210347911641175,0.207105266180481,0.386106155193374,0.36064365964454,0.347926267281106,0.373364328316172,0.322425243940068,0.243750052750623,0.388390073255652,0.309600604912542,0.222208807424964,0.124791260639215,0.301480328402086,0.021466939537055,0.50279010864464,0.46107607119112,0.484769009133847,0.448563183196669,0.036866359447005,0.162989155760853,0.058210412771733,0.387000756140678,0.529106716126994,1,0.44401420868202,0.472823136175738,0.211778398138124,0.572445205882854,-0.08586775814822,0.191459895266871,0.142227350769676,0.28281943611261,0.309600604912542,0.262982320697169,0.301480328402086,0.301480328402086,0.370738998932663,0.324299442103244,0.24970791880298,0.335193405763093,0.236136334907601,0.35921060405355,-0.07040469755814,-0.03394221166511,0.204006528313361,-0.12038186651221,0.449013255066937,0.373364328316172,-0.07960154225864,0.177489123597034,0.301244023535246,0.534140257581814,0.472823136175738,0.301480328402086,0.112891413085964,0.210347911641175,0.083219794179486,0.014976958525346,-0.10554628183071,0.043105337674131,0.205263202316314,0.310210182780392,0.321595204704728,0.17600563227035,0.138844107763378,0.142618583587674,0.124791260639215,0.046568330217387,0.064039103049885,0.078105211353558,0.203010973779536,0.015931514238597,-0.06400204809831,0.423701713065901,0.310210182780392,0.201785398800211,0.387000756140678,0.377880184331797
Spc25,0.02695819330086,0.027777777777778,-0.04462107482532,0.080700020784375,-0.05590169943749,0.269665439434632,0.092847669088526,0.092847669088526,0.092847669088526,0,0.186052101883813,0.159840503272751,0.284901441149095,0.200197823985058,0.478033079399324,0.245517496111102,0.2258705913236,0.276008832423959,0.235702260395516,0.257402427368867,0.133630620956212,0.341881729378914,0.248069469178417,0.214598768819738,0.092847669088526,0.267261241912424,0,0.278833970857101,0.19020681374619,0.368914380728573,0.341881729378914,-0.02400076803687,0.121267812518167,0.121267812518167,0.310086836473021,0.498970132789166,0.44401420868202,1,0.326446449587104,0.331869244013288,0.398540570665228,-0.14907119849999,0.056980288229819,0.170940864689457,0.206094674111771,0.248069469178417,0.170319886741098,0.200445931434318,0.200445931434318,0.210162774997094,0.241286506216555,0.159840503272751,0.26671075473288,0.149071198499986,0.200445931434318,-0.01145873121285,0,0.305555555555556,-0.103417537999,0.200445931434318,0.265165042944955,-0.05025189076296,0.101768029732914,0.130744090092123,0.397413069062562,0.113546591160732,-0.02227177015937,0.092228595182143,0.088976810660026,0.075377836144441,0.204006528313361,-0.14520446738788,-0.05856516070823,0.089087080637475,0.118216560935865,0.025474090105633,-0.07407407407407,0.011211213233272,-0.09284766908853,0.092847669088526,0.242535625036333,-0.1225198732764,-0.06875238727712,0.078736222366523,0.041486990682251,0.203703703703704,0.446595896868824,0.118216560935865,0.031606977062051,0.062017367294604,0.264008448405526
Nuf2,0.033671120484812,0.113546591160732,0.042432531625369,0.221880639885699,0.203118317159019,0.177829165448121,0.089611558738885,0.089611558738885,0.089611558738885,0,-0.01760465162266,0.001649940388731,0.080873968648149,0.063775272988924,0.38134495630856,0.110846944854132,0.089763924908888,0.079030956478942,0.100361955737962,0.119692212564001,0.053106555194944,0.093813803631853,0.045772094218925,0.128796781524362,0.089611558738885,0.189666268553372,-0.13964384304683,0.365473989107109,0.396176119710654,0.280787004457124,0.372020255781485,-0.04360328633321,0.117041147196131,0.117041147196131,0.397865126672194,0.301308811240892,0.472823136175738,0.326446449587104,1,0.447758206852776,0.341137421334797,0.139643843046825,0.268501575911855,0.268501575911855,0.315918193973942,0.109148840060513,0.087832393231265,0.053106555194944,0.053106555194944,0.064878256312893,0.087832393231265,-0.07259737710415,0.068139218308105,-0.01269489482244,0.053106555194944,0.083270391567776,0.100361955737962,0.326446449587104,0.142380345485521,0.356572584880339,0.281013476066295,0.094147859776008,0.180071850484513,0.311756460631815,0.492344883158743,0.27477840451249,-0.01517330148427,0.190463912114273,0.23426362652367,0.158339582350559,-0.01771383507287,-0.03415262117878,0.048765745300797,0.212426220779777,0.337814369077479,0.237907803765716,0.028386647790183,0.150849912881572,0.068526486094442,0.089611558738885,0.130810693925087,0.098154870717637,0.258918873781053,0.219674214271692,0.140143514492228,0.217630966391403,0.337814369077479,0.270698931512417,0.043963590153068,0.271111634989017,0.411506014769663
Ndc80,0.311552022152144,-0.15617376188861,0.050522648083624,0.08642211997978,0.122225301759676,0.346636098129232,0.058001479056574,0.058001479056574,0.058001479056574,0,0.106540341081083,0.043117723751564,0.151280041427914,0.064268274992522,0.317767518887689,0.144244185104486,0.131817329275671,0.125567722789861,0.138039407593558,0.112941467556468,0.073043588723847,0.16907769336061,0.106540341081083,0.134058788092967,0.058001479056574,0.166956774225936,-0.03492151478848,0.306719179465949,0.285913643781033,0.248463594941868,0.311458908822176,-0.04310533767413,0.075755401907857,0.075755401907857,0.242137138820644,0.302848938705086,0.211778398138124,0.331869244013288,0.447758206852776,1,0.189118647488293,0.139686059153916,0.249167127057741,0.249167127057741,0.204479452977299,0.106540341081083,0.050982370087197,0.073043588723847,0.073043588723847,0.080003408501847,0.150730485475192,0.043117723751564,0.119279680903424,0.034921514788479,0.073043588723847,0.162849337558324,0.220863052149693,0.331869244013288,0.177662165500185,0.20869596778242,0.138039407593558,0.341389166777308,0.116552304318125,0.222054410788987,0.447758206852776,-0.0509823700872,0.073043588723847,0.156640092463352,0.142432393226671,0.076518261519052,-0.12556772278986,0.05507302493642,0.039634146341463,0.229565564560663,0.289243092275907,0.354076218941261,0.026028960314768,0.120811916872302,0.159504067405579,0.058001479056574,0.2651439066775,0.029764605913296,0.243379229757496,0.128235262743297,0.090708511659986,0.416463365036283,0.289243092275907,0.196931467081469,-0.12834069325239,0.154967768845212,0.296114928370121
Mps1,0.204961197544044,0.168613318358366,0.269485523003209,0.50045847239471,0.260494036125864,0.104292954862951,0.07969998189672,0.07969998189672,0.07969998189672,0,0.197731495621973,0.119387300730421,0.286482221568932,0.226404009107903,0.267548501573159,0.182077402814196,0.23033097828811,0.222208807424964,0.238455241619133,0.205922161323162,0.15567496226931,0.279494850311153,0.197731495621973,0.184210526315789,0.07969998189672,0.229415733870562,0.054840849710708,0.454913108482537,0.425674972532457,0.436840869971654,0.349368562888942,0.089766471873661,0.104095693055445,0.104095693055445,0.48672368153101,0.463079211247627,0.572445205882854,0.398540570665228,0.341137421334797,0.189118647488293,1,0.109681699421416,0.279494850311153,0.216608508991144,0.280975743474508,0.129285977906675,0.207119148667555,0.229415733870562,0.15567496226931,0.164295307933708,0.128796781524362,0.119387300730421,0.147177770391409,0.109681699421416,0.15567496226931,0.144731457075995,0.173421993904824,0.321898153229607,0.172790508561147,0.58173275374321,0.531104856333523,-0.05083882833195,0.160154821829888,0.372764204439008,0.65442688990757,0.576104522764377,0.499798563075152,0.262952756681966,0.287778589890166,0.157138196662389,0.175118199228945,-0.01017492242565,0.189118647488293,0.376897277073066,0.415570484773496,0.381107669464905,0.265693713776818,0.367073515814361,0.261871369089224,0.07969998189672,0.02974162658727,-0.0717830095445,0.081499267091337,0.315864773170157,0.124642799714259,0.061313933948497,0.488053708861897,0.343087260685096,0.346892710597066,0.418278163815712,0.440002870331551
ARHGEF17,0.096448564434082,0.149071198499986,0.488901207038705,0.216540878711411,0.26,0.129874823886379,-0.08304547985374,-0.08304547985374,-0.08304547985374,0,0.188598066716578,0.181956335718513,0.173280045088793,-0.00994790985285,0.087705801930703,0.240511574329698,0.265822103325076,0.214669395370546,0.25298221281347,0.241190955309433,0.406377727173694,0.132508269773783,0.188598066716578,0.219363398842833,0.4152273992687,0.262950294053567,0.2,0.227710017021324,0.308353639857088,-0.03093441124449,0.050964719143763,0.343471032592873,0.54232614454664,0.54232614454664,0.210786074565587,-0.18257418583506,-0.08586775814822,-0.14907119849999,0.139643843046825,0.139686059153916,0.109681699421416,1,0.377138921663843,0.315981258691328,0.29277002188456,-0.27735009811261,-0.21581321198146,-0.23904572186688,-0.23904572186688,-0.24671758189758,-0.21581321198146,-0.20795009796401,-0.29277002188456,-0.2,-0.23904572186688,0.573944043183551,0.632455532033676,0.223606797749979,0.716870799597464,0.239045721866879,0.158113883008419,0.269679944985297,0.652339332934509,0,0.215813211981457,0.215813211981457,0.119522860933439,0.402147346178335,0.467551763083822,0.269679944985297,0.107334697685273,0.129874823886379,0.139686059153916,0.119522860933439,0.246717581897585,0.262024266849295,0.149071198499986,0.270745576918284,0.08304547985374,-0.08304547985374,0.108465228909328,0.231346335092137,0.266474020049506,0.261574181890298,0.649374119431897,0.149071198499986,0.035245368842512,0.246717581897585,0.183755908112457,0.277350098112615,0.300537153518764
Ska1,0.061443424977526,0.056980288229819,0.094073303072821,0.370492441523942,0.157990629345664,0.146564322585474,-0.14813363449167,-0.14813363449167,-0.14813363449167,0,0.014135069854804,0.046366767731611,-0.01818181818182,-0.03295450806166,0.206732947273799,0.045299843961116,0.083994802796634,0.054702827219106,0.112815214963553,0.094985408206881,0.231475063471806,0.205194805194805,0.014135069854804,-0.02794948503112,0.232781425629767,0.121828980774635,-0.1936659327463,0.223814129085897,0.208632252107767,0.134007904381,0.215584415584416,0.251633005207887,0.30403449605253,0.30403449605253,0.342068690486266,0.093048421039847,0.191459895266871,0.056980288229819,0.268501575911855,0.249167127057741,0.279494850311153,0.377138921663843,1,0.719480519480519,0.82065180664829,-0.34206869048627,-0.38496009076519,-0.26193230866546,-0.42640143271122,-0.27842190024743,-0.32673083333852,-0.37093414185289,-0.3232870753463,-0.35675303400634,-0.31675535001405,0.318625841941107,0.40291148201269,0.284901441149095,0.341780145145687,0.426401432711221,0.209513970646599,0.429505082965031,0.328597061116525,0.044699015626767,0.326730833338522,0.384960090765189,0.21320071635561,0.291664262476295,0.514597318193598,0.377964473009227,0.388390073255652,-0.02363940686862,0.249167127057741,0.21320071635561,0.440086229423352,0.415135005030852,0.265908011739155,0.375625078925422,0.14813363449167,-0.14813363449167,0.093974298779873,0.133418827025029,-0.05745711903856,0.174329177046211,0.364046865776822,0.189934294099397,0.224533790522118,0.224533790522118,0.198107212937582,0.240296187531675,0.388390073255652
Ska2,-0.04915473998202,0.113960576459638,-0.0432228689794,0.323195534095354,0.020385887657505,0.146564322585474,-0.14813363449167,-0.14813363449167,-0.14813363449167,0,0.014135069854804,0.046366767731611,-0.01818181818182,-0.03295450806166,0.257019339853913,0.045299843961116,0.083994802796634,0.054702827219106,0.112815214963553,0.094985408206881,0.231475063471806,0.158441558441558,0.014135069854804,0.034936856288894,0.232781425629767,0.067005939426049,-0.25482359571881,0.174077655955698,0.208632252107767,0.086710996952412,0.075324675324675,0.153167916213497,0.30403449605253,0.30403449605253,0.29118243900897,0.139572631559771,0.142227350769676,0.170940864689457,0.268501575911855,0.249167127057741,0.216608508991144,0.315981258691328,0.719480519480519,1,0.671442387257692,-0.29118243900897,-0.38496009076519,-0.26193230866546,-0.37157839136264,-0.27842190024743,-0.26850157591185,-0.37093414185289,-0.3232870753463,-0.35675303400634,-0.26193230866546,0.271615471818649,0.306212726329645,0.227921152919276,0.288745295036873,0.261932308665464,0.136989903884315,0.377964473009227,0.328597061116525,0.17879606250707,0.210272318485187,0.210272318485187,0.030457245193659,0.197070447619118,0.377709361629783,0.326423863053424,0.289924984261262,-0.10874127159567,0.088988259663479,0.121828980774635,0.332310009972735,0.258370737396824,0.113960576459638,0.28363526367838,0.021161947784524,-0.14813363449167,0.193476497487974,0.133418827025029,-0.10446748916102,0.174329177046211,0.364046865776822,0.189934294099397,0.17064568079681,0.116757571071502,0.133272125067101,0.087637433099787,0.191459895266871
Ska3,0.141186241600504,0.024246432248444,0.082765492871764,0.347172283186323,0.097590007294853,0.099585239368132,-0.12156613477097,-0.12156613477097,-0.12156613477097,0,0.081199794294115,0.139520229593756,0.124341182825498,0.053394912730935,0.256776295506548,0.137767654330426,0.171214434617341,0.18854629074174,0.205737799949456,0.224679258568229,0.349927106111883,0.323287075346296,0.081199794294115,0.05351918923324,0.283654314465588,0.233284737407922,-0.22771001702132,0.216931216931217,0.191967699419443,0.196227812235748,0.273550602216097,0.293294230042707,0.370479286817474,0.370479286817474,0.297732579078422,0.13857990321385,0.28281943611261,0.206094674111771,0.315918193973942,0.204479452977299,0.280975743474508,0.29277002188456,0.82065180664829,0.671442387257692,1,-0.29773257907842,-0.31591819397394,-0.23328473740792,-0.34992710611188,-0.24650436584229,-0.25397345005748,-0.3044077736591,-0.32275132275132,-0.29277002188456,-0.23328473740792,0.290058017405802,0.360041149911548,0.26671075473288,0.304662018899833,0.349927106111883,0.231455024943138,0.394771016975861,0.421944490094013,0.256776295506548,0.253973450057483,0.315918193973942,0.174963553055941,0.155975953315595,0.441721550774099,0.339941709062547,0.387567375413577,-0.08147883221029,0.204479452977299,0.174963553055941,0.361157559257308,0.383564251698769,0.218217890235992,0.376759044007566,0.121566134770966,-0.12156613477097,0.158776837207489,0.10100277342046,-0.0600120036012,0.166907479776897,0.353074939577923,0.137396449407847,0.361157559257308,0.18917776913478,0.131046949173144,0.189466186686268,0.43994134506406
Dam1,0.133750094043068,0.062017367294604,0.179873303123907,0.060057633956002,0.14422205101856,-0.09777072968538,0.299424735808171,0.299424735808171,0.299424735808171,0,0.390769230769231,0.360468625455295,0.189409936054379,0.300736861333588,0.176357792586313,0.333529543687806,0.315546365953405,0.279831315978644,0.29819972656439,0.316227766016838,0.026519741765272,0.217680075763988,0.390769230769231,0.281387128385115,-0.11516335992622,0.265197417652718,0.277350098112615,0.297732579078422,0.215279296398117,0.317447493767437,0.342068690486266,-0.04167700450746,-0.15041420939905,-0.15041420939905,0.218461538461538,0.354458778479283,0.309600604912542,0.248069469178417,0.109148840060513,0.106540341081083,0.129285977906675,-0.27735009811261,-0.34206869048627,-0.29118243900897,-0.29773257907842,1,0.778125601721724,0.623213931483888,0.802222188399473,0.830901053051311,0.714748855880135,0.684890388365061,0.893197737235265,0.721110255092798,0.802222188399473,-0.27857101420419,-0.28065856617825,0.062017367294604,-0.29502943818424,0.152488515150313,0.140329283089125,-0.29918303680271,-0.23141746022246,0.097300851082104,0.172525585902102,0.109148840060513,0.165748386032949,0.145854253893147,-0.19589281793289,-0.2430862174022,-0.22624659589763,0.180103975736229,0.019370971105651,0.165748386032949,0.04887653253243,0.135865896221614,0.124034734589208,-0.25864785355301,0.11516335992622,0.299424735808171,0.042115978631733,-0.16547539516074,0.233090032293302,-0.02232234615723,-0.18010397573623,-0.12403473458921,0.107528371571346,0.283483888688094,0.043123993121645,0.163076923076923,0.095261724588474
